operation,datastructure,listSize,seed,iteration,runcount,totaltime,avgtime
EN,array,10,123,147,5,0.5286612,0.10573224
EN,array,10,123,148,5,0.5234017,0.10468034
EN,array,10,123,149,5,0.5439020999999999,0.10878041999999999
EN,array,10,123,150,5,0.54741,0.109482
EN,array,10,123,151,5,0.5348277,0.10696554
EN,array,10,123,152,5,0.5386707,0.10773413999999999
EN,array,10,123,153,5,0.5332991,0.10665982
EN,array,10,123,154,5,0.5278236000000001,0.10556472000000001
EN,array,10,123,155,5,0.5340254,0.10680508
EN,array,10,123,156,5,0.5364880999999999,0.10729761999999998
EN,array,10,123,157,5,0.5288574,0.10577148
EN,array,10,123,158,5,0.5305991999999999,0.10611984
EN,array,10,123,159,5,0.5395491,0.10790982
EN,array,10,123,160,5,0.5381551000000001,0.10763102000000002
EN,array,10,123,161,5,0.5474540999999999,0.10949081999999999
EN,array,10,123,162,5,0.5243954,0.10487907999999999
EN,array,10,123,163,5,0.5383879,0.10767758000000001
EN,array,10,123,164,5,0.533483,0.1066966
EN,array,10,123,165,5,0.5260287,0.10520574
EN,array,10,123,166,5,0.5362403,0.10724806
EN,array,10,123,167,5,0.5163527,0.10327054
EN,array,10,123,168,5,0.5300999999999999,0.10601999999999998
EN,array,10,123,169,5,0.5370188,0.10740376
EN,array,10,123,170,5,0.5082053,0.10164105999999999
EN,array,10,123,171,5,0.5199835,0.10399670000000001
EN,array,10,123,172,5,0.5144065,0.1028813
EN,array,10,123,173,5,0.5097105000000001,0.10194210000000001
EN,array,10,123,174,5,0.5232487,0.10464974
EN,array,10,123,175,5,0.5177738999999999,0.10355477999999999
EN,array,10,123,176,5,0.5149494,0.10298988
EN,array,10,123,177,5,0.5212962999999999,0.10425925999999999
EN,array,10,123,178,5,0.5229069,0.10458137999999999
EN,array,10,123,179,5,0.5227272,0.10454543999999999
EN,array,10,123,180,5,0.5276098,0.10552196
EN,array,10,123,181,5,0.5098127,0.10196254
EN,array,10,123,182,5,0.5223049,0.10446098
EN,array,10,123,183,5,0.5256688,0.10513376
EN,array,10,123,184,5,0.5248927,0.10497854
EN,array,10,123,185,5,0.5338056,0.10676112
EN,array,10,123,186,5,0.5124887,0.10249774
EN,array,10,123,187,5,0.5204881,0.10409762
EN,array,10,123,188,5,0.5116267999999999,0.10232535999999999
EN,array,10,123,189,5,0.5063974,0.10127948
EN,array,10,123,190,5,0.5090145,0.1018029
EN,array,10,123,191,5,0.4953175,0.0990635
EN,array,10,123,192,5,0.510941,0.10218819999999999
EN,array,10,123,193,5,0.507398,0.1014796
EN,array,10,123,194,5,0.5191528,0.10383055999999999
EN,array,10,123,195,5,0.5151304,0.10302607999999999
EN,array,10,123,196,5,0.5136961999999999,0.10273923999999998
EN,array,10,123,197,5,0.5171006,0.10342012
EN,array,10,123,198,5,0.48795809999999995,0.09759161999999999
EN,array,10,123,199,5,0.5052161,0.10104321999999999
DE,tree,500,666,0,5,0.6109486000000001,0.12218972000000002
DE,tree,500,666,1,5,0.6059249,0.12118498
DE,tree,500,666,2,5,0.6273160000000001,0.12546320000000002
DE,tree,500,666,3,5,0.5712714999999999,0.11425429999999999
DE,tree,500,666,4,5,0.6608917000000001,0.13217834
DE,tree,500,666,5,5,0.6521512,0.13043024
DE,tree,500,666,6,5,0.6183937,0.12367874000000001
DE,tree,500,666,7,5,0.6167947,0.12335894
DE,tree,500,666,8,5,0.5856534,0.11713068
DE,tree,500,666,9,5,0.598662,0.1197324
DE,tree,500,666,10,5,0.6019567,0.12039134
DE,tree,500,666,11,5,0.5935329,0.11870658
DE,tree,500,666,12,5,0.5931338,0.11862676000000001
DE,tree,500,666,13,5,0.6189707,0.12379414
DE,tree,500,666,14,5,0.6003618,0.12007235999999999
DE,tree,500,666,15,5,0.5968885,0.1193777
DE,tree,500,666,16,5,0.6297939,0.12595878
DE,tree,500,666,17,5,0.6031873,0.12063746
DE,tree,500,666,18,5,0.6170489,0.12340978
DE,tree,500,666,19,5,0.6155162,0.12310323999999999
DE,tree,500,666,20,5,0.6135914,0.12271828
DE,tree,500,666,21,5,0.6335082999999999,0.12670166
DE,tree,500,666,22,5,0.6365378,0.12730756000000001
DE,tree,500,666,23,5,0.6304270999999999,0.12608541999999998
DE,tree,500,666,24,5,0.6273634,0.12547268
DE,tree,500,666,25,5,0.6403587999999999,0.12807175999999998
DE,tree,500,666,26,5,0.6148736,0.12297472000000001
DE,tree,500,666,27,5,0.6134165,0.12268330000000001
DE,tree,500,666,28,5,0.7177084,0.14354168
DE,tree,500,666,29,5,0.6489743000000001,0.12979486
DE,tree,500,666,30,5,0.6245212,0.12490424
DE,tree,500,666,31,5,0.6427749,0.12855498
DE,tree,500,666,32,5,0.6817582,0.13635164
DE,tree,500,666,33,5,0.6304169000000001,0.12608338000000002
DE,tree,500,666,34,5,0.6430141,0.12860282
DE,tree,500,666,35,5,0.6056568,0.12113136
DE,tree,500,666,36,5,0.6331228999999999,0.12662458
DE,tree,500,666,37,5,0.6421374,0.12842747999999998
DE,tree,500,666,38,5,0.6484635,0.1296927
DE,tree,500,666,39,5,0.6573458999999999,0.13146918
DE,tree,500,666,40,5,0.6596440000000001,0.1319288
DE,tree,500,666,41,5,0.6618499,0.13236998
DE,tree,500,666,42,5,0.5911826,0.11823652
DE,tree,500,666,43,5,0.6055275,0.1211055
DE,tree,500,666,44,5,0.6621267,0.13242534
DE,tree,500,666,45,5,0.6566511,0.13133022
DE,tree,500,666,46,5,0.6402895,0.1280579
DE,tree,500,666,47,5,0.6086207,0.12172414000000001
DE,tree,500,666,48,5,0.6340778,0.12681556
DE,tree,500,666,49,5,0.6673576999999999,0.13347154
DE,tree,500,666,50,5,0.6503562,0.13007124
DE,tree,500,666,51,5,0.6456559999999999,0.12913119999999997
DE,tree,500,666,52,5,0.6293149,0.12586298
DE,tree,500,666,53,5,0.658279,0.1316558
DE,tree,500,666,54,5,0.6184841,0.12369682
DE,tree,500,666,55,5,0.6044963,0.12089926
DE,tree,500,666,56,5,0.6173164,0.12346328
DE,tree,500,666,57,5,0.6486815,0.1297363
DE,tree,500,666,58,5,0.6057917,0.12115834
DE,tree,500,666,59,5,0.6564225,0.1312845
DE,tree,500,666,60,5,0.6554213000000001,0.13108426
DE,tree,500,666,61,5,0.6529315,0.1305863
DE,tree,500,666,62,5,0.622599,0.1245198
DE,tree,500,666,63,5,0.6181502,0.12363004
DE,tree,500,666,64,5,0.6407965,0.1281593
DE,tree,500,666,65,5,0.6307166,0.12614332
DE,tree,500,666,66,5,0.6440115,0.12880229999999998
DE,tree,500,666,67,5,0.6406343,0.12812686
DE,tree,500,666,68,5,0.6127383,0.12254765999999999
DE,tree,500,666,69,5,0.5912676,0.11825352
DE,tree,500,666,70,5,0.6250302,0.12500603999999998
DE,tree,500,666,71,5,0.6446508,0.12893016
DE,tree,500,666,72,5,0.6271859,0.12543717999999998
DE,tree,500,666,73,5,0.609044,0.12180880000000001
DE,tree,500,666,74,5,0.6011797,0.12023594
DE,tree,500,666,75,5,0.618758,0.1237516
DE,tree,500,666,76,5,0.6437386,0.12874772
DE,tree,500,666,77,5,0.5902441,0.11804882000000001
DE,tree,500,666,78,5,0.6161778,0.12323556
DE,tree,500,666,79,5,0.5887289,0.11774578
DE,tree,500,666,80,5,0.6168947,0.12337894
DE,tree,500,666,81,5,0.6110719,0.12221438
DE,tree,500,666,82,5,0.6122759,0.12245518
DE,tree,500,666,83,5,0.609956,0.12199120000000001
DE,tree,500,666,84,5,0.5937577,0.11875154000000002
DE,tree,500,666,85,5,0.6043487,0.12086973999999999
DE,tree,500,666,86,5,0.6086533000000001,0.12173066000000002
DE,tree,500,666,87,5,0.6070414000000001,0.12140828000000001
DE,tree,500,666,88,5,0.6366020000000001,0.12732040000000003
DE,tree,500,666,89,5,0.6433076,0.12866152
DE,tree,500,666,90,5,0.6268431,0.12536862
DE,tree,500,666,91,5,0.6429054000000001,0.12858108000000001
DE,tree,500,666,92,5,0.6763832,0.13527664
DE,tree,500,666,93,5,0.6301194999999999,0.1260239
DE,tree,500,666,94,5,0.589512,0.1179024
DE,tree,500,666,95,5,0.6357152,0.12714304
DE,tree,500,666,96,5,0.6022117,0.12044234000000001
DE,tree,500,666,97,5,0.5983863,0.11967726000000001
DE,tree,500,666,98,5,0.6357885000000001,0.1271577
DE,tree,500,666,99,5,0.601973,0.12039459999999999
PT,linkedlist,1000,333,0,5,0.6144484,0.12288968
PT,linkedlist,1000,333,1,5,0.6127623,0.12255246
PT,linkedlist,1000,333,2,5,0.6058751,0.12117502
PT,linkedlist,1000,333,3,5,0.5828787000000001,0.11657574000000001
PT,linkedlist,1000,333,4,5,0.6133668999999999,0.12267337999999998
PT,linkedlist,1000,333,5,5,0.6546528,0.13093056
PT,linkedlist,1000,333,6,5,0.6488633,0.12977266
PT,linkedlist,1000,333,7,5,0.6401447,0.12802894
PT,linkedlist,1000,333,8,5,0.6189218000000001,0.12378436000000001
PT,linkedlist,1000,333,9,5,0.6368717,0.12737434
PT,linkedlist,1000,333,10,5,0.612852,0.1225704
PT,linkedlist,1000,333,11,5,0.5890352999999999,0.11780705999999999
PT,linkedlist,1000,333,12,5,0.6192432,0.12384864
PT,linkedlist,1000,333,13,5,0.655921,0.1311842
PT,linkedlist,1000,333,14,5,0.6244086999999999,0.12488173999999999
PT,linkedlist,1000,333,15,5,0.6219687,0.12439374
PT,linkedlist,1000,333,16,5,0.6151244,0.12302488
PT,linkedlist,1000,333,17,5,0.6260893000000001,0.12521786000000001
PT,linkedlist,1000,333,18,5,0.6134209,0.12268418
PT,linkedlist,1000,333,19,5,0.6125332,0.12250664
PT,linkedlist,1000,333,20,5,0.607034,0.1214068
PT,linkedlist,1000,333,21,5,0.6183732,0.12367463999999999
PT,linkedlist,1000,333,22,5,0.6193875999999999,0.12387751999999999
PT,linkedlist,1000,333,23,5,0.6221,0.12442
PT,linkedlist,1000,333,24,5,0.6101738999999999,0.12203477999999998
PT,linkedlist,1000,333,25,5,0.6035739,0.12071478
PT,linkedlist,1000,333,26,5,0.6215811,0.12431622
PT,linkedlist,1000,333,27,5,0.6272941,0.12545882
PT,linkedlist,1000,333,28,5,0.5935849,0.11871698
PT,linkedlist,1000,333,29,5,0.6037043,0.12074085999999999
PT,linkedlist,1000,333,30,5,0.6043508,0.12087015999999999
PT,linkedlist,1000,333,31,5,0.6055253,0.12110506000000001
PT,linkedlist,1000,333,32,5,0.6185922,0.12371844000000001
PT,linkedlist,1000,333,33,5,0.598518,0.1197036
PT,linkedlist,1000,333,34,5,0.6150415,0.1230083
PT,linkedlist,1000,333,35,5,0.5904745,0.1180949
PT,linkedlist,1000,333,36,5,0.6146972,0.12293944000000001
PT,linkedlist,1000,333,37,5,0.60032,0.12006399999999999
PT,linkedlist,1000,333,38,5,0.6063071,0.12126142
PT,linkedlist,1000,333,39,5,0.5928404,0.11856808
PT,linkedlist,1000,333,40,5,0.5998428,0.11996856
PT,linkedlist,1000,333,41,5,0.6021468,0.12042936
PT,linkedlist,1000,333,42,5,0.6100893000000001,0.12201786
PT,linkedlist,1000,333,43,5,0.5961249,0.11922498
PT,linkedlist,1000,333,44,5,0.6050103,0.12100206
PT,linkedlist,1000,333,45,5,0.6048452,0.12096904
PT,linkedlist,1000,333,46,5,0.5976064,0.11952128
PT,linkedlist,1000,333,47,5,0.6044393,0.12088786
PT,linkedlist,1000,333,48,5,0.6017019,0.12034038
PT,linkedlist,1000,333,49,5,0.6056746000000001,0.12113492000000001
PT,linkedlist,10000,1,0,5,5.8066130000000005,1.1613226
PT,linkedlist,10000,1,1,5,5.8581822,1.17163644
PT,linkedlist,10000,1,2,5,5.8385924,1.16771848
PT,linkedlist,10000,1,3,5,5.935075,1.1870150000000002
PT,linkedlist,10000,1,4,5,5.9019615000000005,1.1803923
PT,linkedlist,10000,1,5,5,5.908088699999999,1.1816177399999996
PT,linkedlist,10000,1,6,5,5.9183829,1.18367658
PT,linkedlist,10000,1,7,5,6.0128265,1.2025653
PT,linkedlist,10000,1,8,5,5.936694,1.1873388
PT,linkedlist,10000,1,9,5,5.9231499,1.18462998
EN,tree,5000,1137,0,5,1.4941444000000002,0.29882888
EN,tree,5000,1137,1,5,1.5010346,0.30020692000000004
EN,tree,5000,1137,2,5,1.503336,0.3006672
EN,tree,5000,1137,3,5,1.6274501,0.32549002
EN,tree,5000,1137,4,5,1.5001053,0.30002106
EN,tree,5000,1137,5,5,1.502594,0.3005188
EN,tree,5000,1137,6,5,1.5315851999999999,0.30631704
EN,tree,5000,1137,7,5,1.4787567,0.29575134
EN,tree,5000,1137,8,5,1.5210572999999998,0.30421146
EN,tree,5000,1137,9,5,1.4948447,0.29896894
EN,tree,5000,1137,10,5,1.4799155000000002,0.29598310000000005
EN,tree,5000,1137,11,5,1.5073998999999998,0.30147998
EN,tree,5000,1137,12,5,1.4905689,0.29811378
EN,tree,5000,1137,13,5,1.5211355,0.3042271
EN,tree,5000,1137,14,5,1.4931663,0.29863326
EN,tree,5000,1137,15,5,1.5008371,0.30016742
EN,tree,5000,1137,16,5,1.5055969,0.30111938
EN,tree,5000,1137,17,5,1.5192240000000001,0.3038448
EN,tree,5000,1137,18,5,1.510135,0.302027
EN,tree,5000,1137,19,5,1.5276535,0.3055307
EN,tree,5000,1137,20,5,1.5246637,0.30493274000000004
EN,tree,5000,1137,21,5,1.5185417,0.30370834
EN,tree,5000,1137,22,5,1.5132868000000002,0.30265736000000004
EN,tree,5000,1137,23,5,1.5309009,0.30618018
EN,tree,5000,1137,24,5,1.4821910999999999,0.29643822
PT,linkedlist,100,420,0,5,0.5918178999999999,0.11836357999999998
PT,linkedlist,100,420,1,5,0.5791823,0.11583646
PT,linkedlist,100,420,2,5,0.5703827,0.11407654
PT,linkedlist,100,420,3,5,0.5731385,0.1146277
PT,linkedlist,100,420,4,5,0.5433077,0.10866153999999999
PT,linkedlist,100,420,5,5,0.5596883,0.11193766000000001
PT,linkedlist,100,420,6,5,0.5541421,0.11082842
PT,linkedlist,100,420,7,5,0.5814204000000001,0.11628408000000001
PT,linkedlist,100,420,8,5,0.5832206,0.11664411999999999
PT,linkedlist,100,420,9,5,0.5545367,0.11090734
PT,linkedlist,100,420,10,5,0.5436289,0.10872578
PT,linkedlist,100,420,11,5,0.5636702,0.11273404000000001
PT,linkedlist,100,420,12,5,0.5478621,0.10957242
PT,linkedlist,100,420,13,5,0.5529093,0.11058186
PT,linkedlist,100,420,14,5,0.5432698,0.10865396000000001
PT,linkedlist,100,420,15,5,0.6041978,0.12083956
PT,linkedlist,100,420,16,5,0.6098512,0.12197024000000001
PT,linkedlist,100,420,17,5,0.6255597,0.12511194
PT,linkedlist,100,420,18,5,0.6176645000000001,0.12353290000000001
PT,linkedlist,100,420,19,5,0.6115103,0.12230205999999999
PT,linkedlist,100,420,20,5,0.6052242,0.12104484
PT,linkedlist,100,420,21,5,0.6029853,0.12059705999999999
PT,linkedlist,100,420,22,5,0.5971026,0.11942052
PT,linkedlist,100,420,23,5,0.5977222,0.11954444
PT,linkedlist,100,420,24,5,0.5847029,0.11694058
PT,linkedlist,100,420,25,5,0.5854758,0.11709516
PT,linkedlist,100,420,26,5,0.5837243,0.11674485999999999
PT,linkedlist,100,420,27,5,0.5964,0.11928000000000001
PT,linkedlist,100,420,28,5,0.5936644,0.11873288
PT,linkedlist,100,420,29,5,0.5907131999999999,0.11814264
PT,linkedlist,100,420,30,5,0.5950136,0.11900272
PT,linkedlist,100,420,31,5,0.5840911,0.11681822
PT,linkedlist,100,420,32,5,0.5795534,0.11591068
PT,linkedlist,100,420,33,5,0.5812207,0.11624414000000001
PT,linkedlist,100,420,34,5,0.5943301,0.11886601999999999
PT,linkedlist,100,420,35,5,0.5946527,0.11893054
PT,linkedlist,100,420,36,5,0.5861613,0.11723226
PT,linkedlist,100,420,37,5,0.5960868,0.11921736000000001
PT,linkedlist,100,420,38,5,0.6004895,0.12009790000000001
PT,linkedlist,100,420,39,5,0.6031888,0.12063776
PT,linkedlist,100,420,40,5,0.5993596,0.11987191999999999
PT,linkedlist,100,420,41,5,0.5945219,0.11890438
PT,linkedlist,100,420,42,5,0.6102768000000001,0.12205536000000002
PT,linkedlist,100,420,43,5,0.59918,0.11983600000000001
PT,linkedlist,100,420,44,5,0.6067088,0.12134176
PT,linkedlist,100,420,45,5,0.6013558999999999,0.12027117999999999
PT,linkedlist,100,420,46,5,0.5925688,0.11851376
PT,linkedlist,100,420,47,5,0.6130243999999999,0.12260487999999999
PT,linkedlist,100,420,48,5,0.593624,0.1187248
PT,linkedlist,100,420,49,5,0.6086665,0.1217333
PT,linkedlist,100,420,50,5,0.611961,0.12239219999999999
PT,linkedlist,100,420,51,5,0.5986276,0.11972552
PT,linkedlist,100,420,52,5,0.6041772,0.12083543999999999
PT,linkedlist,100,420,53,5,0.6051449,0.12102898
PT,linkedlist,100,420,54,5,0.5929209,0.11858418
PT,linkedlist,100,420,55,5,0.6184166,0.12368332
PT,linkedlist,100,420,56,5,0.6067994,0.12135988
PT,linkedlist,100,420,57,5,0.5931138,0.11862276000000001
PT,linkedlist,100,420,58,5,0.6040481,0.12080961999999999
PT,linkedlist,100,420,59,5,0.5958818,0.11917636000000001
PT,linkedlist,100,420,60,5,0.5865499000000001,0.11730998000000001
PT,linkedlist,100,420,61,5,0.5733091,0.11466182
PT,linkedlist,100,420,62,5,0.5868707,0.11737413999999999
PT,linkedlist,100,420,63,5,0.5907563,0.11815126000000001
PT,linkedlist,100,420,64,5,0.5823605,0.1164721
PT,linkedlist,100,420,65,5,0.5945504,0.11891008
PT,linkedlist,100,420,66,5,0.6022334,0.12044668
PT,linkedlist,100,420,67,5,0.5943444,0.11886888
PT,linkedlist,100,420,68,5,0.5744684999999999,0.11489369999999999
PT,linkedlist,100,420,69,5,0.5924860000000001,0.11849720000000001
PT,linkedlist,100,420,70,5,0.5986949,0.11973898000000001
PT,linkedlist,100,420,71,5,0.60502,0.121004
PT,linkedlist,100,420,72,5,0.5904867,0.11809734000000001
PT,linkedlist,100,420,73,5,0.6032423,0.12064846
PT,linkedlist,100,420,74,5,0.5936227000000001,0.11872454000000002
PT,linkedlist,100,420,75,5,0.6080102000000001,0.12160204000000001
PT,linkedlist,100,420,76,5,0.6043595,0.1208719
PT,linkedlist,100,420,77,5,0.6176013,0.12352026
PT,linkedlist,100,420,78,5,0.6248489,0.12496978
PT,linkedlist,100,420,79,5,0.6275333000000001,0.12550666000000002
PT,linkedlist,100,420,80,5,0.6131376000000001,0.12262752000000002
PT,linkedlist,100,420,81,5,0.6218037000000001,0.12436074000000001
PT,linkedlist,100,420,82,5,0.6095463,0.12190925999999999
PT,linkedlist,100,420,83,5,0.6294339000000001,0.12588678000000003
PT,linkedlist,100,420,84,5,0.5996079,0.11992158
PT,linkedlist,100,420,85,5,0.6162361999999999,0.12324723999999998
PT,linkedlist,100,420,86,5,0.6163033,0.12326066
PT,linkedlist,100,420,87,5,0.6208263,0.12416526000000001
PT,linkedlist,100,420,88,5,0.6164228,0.12328456000000002
PT,linkedlist,100,420,89,5,0.6150177,0.12300354
PT,linkedlist,100,420,90,5,0.6189471999999999,0.12378943999999999
PT,linkedlist,100,420,91,5,0.6241468,0.12482936
PT,linkedlist,100,420,92,5,0.6375732,0.12751463999999998
PT,linkedlist,100,420,93,5,0.6252741999999999,0.12505483999999997
PT,linkedlist,100,420,94,5,0.6303734,0.12607468
PT,linkedlist,100,420,95,5,0.6207269,0.12414538
PT,linkedlist,100,420,96,5,0.6268719,0.12537438
PT,linkedlist,100,420,97,5,0.6239865,0.1247973
PT,linkedlist,100,420,98,5,0.6291407,0.12582814
PT,linkedlist,100,420,99,5,0.638596,0.1277192
EN,tree,10000,1,0,5,4.4839213,0.8967842600000001
EN,tree,10000,1,1,5,4.4347829,0.88695658
EN,tree,10000,1,2,5,4.4689848,0.8937969600000001
EN,tree,10000,1,3,5,4.3929325,0.8785864999999999
EN,tree,10000,1,4,5,4.421919,0.8843837999999999
EN,tree,10000,1,5,5,4.4567934,0.89135868
EN,tree,10000,1,6,5,4.4694988,0.89389976
EN,tree,10000,1,7,5,4.4216197,0.88432394
EN,tree,10000,1,8,5,4.450424399999999,0.8900848799999999
EN,tree,10000,1,9,5,4.4298752,0.8859750399999999
PT,tree,10,123,0,5,0.5741992,0.11483984
PT,tree,10,123,1,5,0.589402,0.1178804
PT,tree,10,123,2,5,0.49562500000000004,0.099125
PT,tree,10,123,3,5,0.5096439,0.10192878000000001
PT,tree,10,123,4,5,0.4908191,0.09816382
PT,tree,10,123,5,5,0.4843294,0.09686588
PT,tree,10,123,6,5,0.49525189999999997,0.09905038
PT,tree,10,123,7,5,0.5064918,0.10129836
PT,tree,10,123,8,5,0.50133,0.10026600000000001
PT,tree,10,123,9,5,0.5006746,0.10013491999999999
PT,tree,10,123,10,5,0.5107644,0.10215288
PT,tree,10,123,11,5,0.49186209999999997,0.09837241999999999
PT,tree,10,123,12,5,0.5003634,0.10007268
PT,tree,10,123,13,5,0.5191114,0.10382228
PT,tree,10,123,14,5,0.49472940000000004,0.09894588000000001
PT,tree,10,123,15,5,0.48940700000000004,0.09788140000000001
PT,tree,10,123,16,5,0.49791420000000003,0.09958284
PT,tree,10,123,17,5,0.5111181,0.10222362
PT,tree,10,123,18,5,0.49330189999999996,0.09866037999999999
PT,tree,10,123,19,5,0.503784,0.10075680000000001
PT,tree,10,123,20,5,0.5073036,0.10146071999999999
PT,tree,10,123,21,5,0.50607,0.101214
PT,tree,10,123,22,5,0.4898408,0.09796816
PT,tree,10,123,23,5,0.5209640999999999,0.10419281999999999
PT,tree,10,123,24,5,0.5080157000000001,0.10160314000000001
PT,tree,10,123,25,5,0.5038847,0.10077694
PT,tree,10,123,26,5,0.5084838,0.10169676000000001
PT,tree,10,123,27,5,0.5050546,0.10101092
PT,tree,10,123,28,5,0.5206981,0.10413962000000002
PT,tree,10,123,29,5,0.5142458,0.10284916
PT,tree,10,123,30,5,0.5028721,0.10057442000000001
PT,tree,10,123,31,5,0.5184388,0.10368775999999999
PT,tree,10,123,32,5,0.5129071,0.10258141999999999
PT,tree,10,123,33,5,0.5244425,0.10488850000000001
PT,tree,10,123,34,5,0.5165805,0.1033161
PT,tree,10,123,35,5,0.5312831,0.10625662
PT,tree,10,123,36,5,0.5158541999999999,0.10317083999999999
PT,tree,10,123,37,5,0.5122247,0.10244494
PT,tree,10,123,38,5,0.5299398000000001,0.10598796000000002
PT,tree,10,123,39,5,0.5192041,0.10384081999999999
PT,tree,10,123,40,5,0.5108371,0.10216742000000001
PT,tree,10,123,41,5,0.5307157,0.10614314
PT,tree,10,123,42,5,0.4993435,0.0998687
PT,tree,10,123,43,5,0.5142734,0.10285468
PT,tree,10,123,44,5,0.5045438,0.10090876
PT,tree,10,123,45,5,0.5151744,0.10303488000000001
PT,tree,10,123,46,5,0.5065315,0.1013063
PT,tree,10,123,47,5,0.5111816,0.10223632
PT,tree,10,123,48,5,0.5085726,0.10171452
PT,tree,10,123,49,5,0.5219327,0.10438654
PT,tree,10,123,50,5,0.5024839,0.10049678
PT,tree,10,123,51,5,0.5070612,0.10141224
PT,tree,10,123,52,5,0.5156467,0.10312934
PT,tree,10,123,53,5,0.51417,0.10283400000000001
PT,tree,10,123,54,5,0.5158838,0.10317676
PT,tree,10,123,55,5,0.5119342,0.10238684
PT,tree,10,123,56,5,0.5043726000000001,0.10087452000000001
PT,tree,10,123,57,5,0.5256320999999999,0.10512641999999998
PT,tree,10,123,58,5,0.49397160000000007,0.09879432000000002
PT,tree,10,123,59,5,0.5173690000000001,0.10347380000000002
PT,tree,10,123,60,5,0.5038819,0.10077638
PT,tree,10,123,61,5,0.5046158,0.10092315999999998
PT,tree,10,123,62,5,0.5123048,0.10246096
PT,tree,10,123,63,5,0.49656769999999995,0.09931353999999999
PT,tree,10,123,64,5,0.5153989999999999,0.10307979999999999
PT,tree,10,123,65,5,0.5051618,0.10103236
PT,tree,10,123,66,5,0.5093853,0.10187706
PT,tree,10,123,67,5,0.5165601,0.10331201999999999
PT,tree,10,123,68,5,0.5233694,0.10467388
PT,tree,10,123,69,5,0.5329924,0.10659848000000001
PT,tree,10,123,70,5,0.5251822,0.10503644000000001
PT,tree,10,123,71,5,0.5423461,0.10846922
